timestamp_ms,latitude,longitude,speed_kmh,altitude_m,accuracy_m
1784618601670,23.8385589,90.3671335,0.09482241198420525,-31.80000114440918,14.645000457763672
1784618608564,23.8385424,90.36716,1.6697592258453369,-31.30000114440918,14.630000114440918
1784618615696,23.8385559,90.3671521,0.792825311422348,-31.30000114440918,13.390999794006348
1784618622789,23.8385527,90.3671442,0.44047485888004306,-31.100000381469727,14.204999923706055
1784618636490,23.838554,90.3671409,0.5214879512786865,-31.100000381469727,9.630000114440918
1784618643610,23.838552,90.3671429,0.13658300489187242,-31.100000381469727,5.874000072479248
