timestamp_ms,latitude,longitude,speed_kmh,altitude_m,accuracy_m
1784633758779,23.838591,90.3671519,1.7733099818229676,-31.100000381469727,9.447999954223633
1784633765387,23.8385892,90.3671506,0.17027749121189117,-31.100000381469727,8.25
1784633770626,23.8385875,90.3671496,0.1304196909070015,-31.100000381469727,9.071999549865723
1784633775430,23.8385971,90.3671648,0.34101927280426025,-31.80000114440918,9.973999977111816
1784633784050,23.8385935,90.3671517,0.09632027819752693,-31.100000381469727,9.704000473022461
1784633792210,23.838596,90.3671506,0.09749550819396972,-31.80000114440918,10.038999557495117
1784633798999,23.8385982,90.3671545,0.37447350025177,-31.80000114440918,8.654000282287598
