timestamp_ms,latitude,longitude,speed_kmh,altitude_m,accuracy_m
1784577521044,23.838583,90.3671538,0.0,-31.100000381469727,14.392999649047852
1784577527732,23.8385777,90.3671573,0.0,-31.80000114440918,13.095999717712402
1784577534413,23.8386308,90.3671541,0.0,-31.80000114440918,17.299999237060547
1784577583518,23.8386234,90.367161,7.974235725402832,-31.80000114440918,16.173999786376953
1784577598807,23.8385815,90.3671586,8.394046497344972,-31.80000114440918,18.500999450683594
1784577622199,23.8385558,90.3671677,0.0,-31.80000114440918,13.873000144958496
1784577628850,23.8385573,90.3671705,0.0,-31.30000114440918,17.41699981689453
1784577635488,23.8385942,90.3671609,0.0,-31.100000381469727,15.013999938964844
1784577642062,23.8386307,90.3671861,0.0,-39.10000228881836,13.161999702453613
